substance_name,cluster,umap1,umap2,manual_label
Silicon nitride (SN) ceramics,6,-0.07727004328147236,3.855280886157131,"Polymers, fatty acids & surfactants"
Graphites,1,0.18345897159203228,3.702669630511379,Reaction masses
Amorphous carbon layer,1,-0.13463748731986347,3.8676111798125263,Reaction masses
Carbon fibres,1,-0.11577935257331196,3.922511349185085,Reaction masses
Mixed metal oxides (MMO) coatings of iridium oxide and tantalum oxide,1,0.9888002153359288,3.2693967919188496,Reaction masses
"beryllium compounds with the exception of aluminium beryllium silicates, and with those specified elsewhere in this Annex",1,1.0185635860882634,3.239657412036037,Reaction masses
"trialkylboranes, solid",1,1.0111930843315953,3.1839995484190937,Reaction masses
"trialkylboranes, liquid",1,-0.1891999367751247,3.2925119499999043,Reaction masses
"sodium perborate; sodium peroxoborate; [containing < 0,1 % (w/w) of particles with an aerodynamic diameter of below 50 μm]",1,-0.21998412647620502,2.896557817919826,Reaction masses
"sodium perborate; sodium peroxoborate; [containing ≥ 0,1 % (w/w) of particles with an aerodynamic diameter of below 50 μm]",6,-1.1208114747084743,0.08291007088003101,"Polymers, fatty acids & surfactants"
calcium carbide,4,-1.0151175383605129,-0.014793749214435206,Inorganic compounds & metal salts
"salts of hydrogen cyanide with the exception of complex cyanides such as ferrocyanides, ferricyanides and mercuric oxycyanide and those specified elsewhere in this Annex",1,-0.36322535314933124,1.7744382719832414,Reaction masses
3-methylpyrazol-5-yl-dimethylcarbamate; monometilan,1,-0.3582132581748134,1.8239117960768694,Reaction masses
"2,2'-dithio di(ethylammonium)-bis(dibenzyldithiocarbamate)",1,-0.09955228605643573,3.7222395043211933,Reaction masses
"reaction mass of: N,N''-(methylenedi-4,1-phenylene)bis[N'-phenylurea]; N-(4-[[4-[[(phenylamino)carbonyl]amino]phenylmethyl]phenyl]-N'-cyclohexylurea; N,N''-(methylenedi-4,1-phenylene)bis[N'-cyclohexylurea]",1,-0.8369934681929714,2.2600798706847187,Reaction masses
"N,N''-(methylenedi-4,1-phenylene)bis[N'-octyl]urea",3,-5.007217300323403,1.217136989100551,Petroleum & coal tar fractions
salts of hydrazine,3,-5.040854347137368,0.7377921442824358,Petroleum & coal tar fractions
hydrazine bis(3-carboxy-4-hydroxybenzensulfonate),5,-4.16459597387687,-8.16432212783518,"Trade names, codes & biological materials"
"sodium 3,5-bis(3-(2,4-di-tert-pentylphenoxy)propylcarbamoyl)benzenesulfonate",3,-3.5342358473815088,1.6077920298415178,Petroleum & coal tar fractions
"fluorosilicates, with the exception of those specified elsewhere in this Annex",1,-0.8090773943938381,1.6747235159712786,Reaction masses
"magnesium, powder or turnings",3,-4.583248031524575,0.7332624296980852,Petroleum & coal tar fractions
magnesium alkyls,3,-4.4337853316344384,0.03845005178329886,Petroleum & coal tar fractions
aluminium-magnesium-carbonate-hydroxide-perchlorate-hydrate,6,-1.2322995785750515,2.4863507847624775,"Polymers, fatty acids & surfactants"
aluminium alkyls,1,-0.27595068254844013,3.1091141800719257,Reaction masses
"poly(oxo(2-butoxyethyl-3-oxobutanoato-O'1,O'3)aluminium)",1,-1.2095766190566188,2.2596738438445088,Reaction masses
"sodium (n-butyl)x(ethyl)y-1,5-dihydro)aluminate x = 0,5 y = 1,5",1,-0.3421806816138393,3.0006566147643086,Reaction masses
"bis(4-fluorophenyl)-methyl-(1,2,4-triazol-4-ylmethyl)silane hydrochloride",1,-1.3107656363524562,2.1501593689757343,Reaction masses
"α-hydroxypoly(methyl-(3-(2,2,6,6-tetramethylpiperidin-4-yloxy)propyl)siloxane)",1,-2.3120345000304345,-0.3940741021794325,Reaction masses
α-trimethylsilanyl-ω-trimethylsiloxypoly[oxy(methyl-3-(2-(2-methoxypropoxy)propoxy)propylsilanediyl]- co-oxy(dimethylsilane)),1,-1.3715030077971584,2.3709354500609394,Reaction masses
"reaction mass of: 1,3-dihex-5-en-1-yl-1,1,3,3-tetramethyldisiloxane; 1,3-dihex-n-en-1-yl-1,1,3,3-tetramethyldisiloxane",3,-4.676391971496499,1.6674481730299944,Petroleum & coal tar fractions
"reaction mass of: 4-[[bis-(4-fluorophenyl)methylsilyl]methyl]-4H-1,2,4-triazole; 1-[[bis-(4-fluorophenyl)methylsilyl]methyl]-1H-1,2,4-triazole",3,-2.7926014784850244,-0.35691254331293165,Petroleum & coal tar fractions
reaction product of: (2-hydroxy-4-(3-propenoxy)benzophenone and triethoxysilane) with (hydrolysis product of silica and methyltrimethoxysilane),3,-2.815045249847329,-0.476387580172444,Petroleum & coal tar fractions
"α, ω-dihydroxypoly(hex-5-en-1-ylmethylsiloxane)hoxysilane with (hydrolysis product of silica and methyltrimethoxysilane)iazole",5,-4.276543510345376,-9.168172111050511,"Trade names, codes & biological materials"
α-[3-(1-oxoprop-2-eny)l-1-oxypropyl]dimethoxysilyloxy-ω-[3(1-oxoprop-2-enyl)-1-oxypropyl]dimethoxysilyl poly(dimethylsiloxane),5,-4.149487388519204,-7.734700431363011,"Trade names, codes & biological materials"
"[(dimethylsilylene)bis((1,2,3,3a,7a-η)-1H-inden-1-ylidene)dimethyl]hafnium",4,-1.8334728602446682,-2.6210288901490215,Inorganic compounds & metal salts
2-methyl-3-(trimethoxysilyl)propyl-2-propenoate hydrolysis product with silica,3,-2.6563271407164697,-0.6637821097535139,Petroleum & coal tar fractions
"reaction mass of: O,O',O'',O'''-silanetetrayl tetrakis(4-methyl-2-pentanone oxime) (3 stereoisomers)",3,-2.5209771517790918,-0.4204750259083754,Petroleum & coal tar fractions
"reaction product of amorphous silica (50-85 %), butyl (1-methylpropyl) magnesium (3-15 %), tetraethyl orthosilicate (5-15 %) and titanium tetrachloride (5-20 %)",3,-4.078049552825845,1.5398795704680437,Petroleum & coal tar fractions
"e-glass microfibres of representative composition; [Calcium-aluminium-silicate fibres with random orientation with the following representative composition (% given by weight): SiO2 50,0-56,0 %, Al2O3 13,0-16,0 %, B2O3 5,8-10,0 %, Na2O < 0,6 %, K2O < 0,4 %, CaO 15,0-24,0 %, MgO < 5,5 %, Fe2O3 < 0,5 %, F2 < 1,0 %. Process: typically produced by flame attenuation and rotary process. (Additional individual elements may be present at low levels; the process list does not preclude innovation).]",4,-1.904317987350381,-2.594293822781468,Inorganic compounds & metal salts
"glass microfibres of representative composition; [Calcium-aluminium-silicate fibres with random orientation with the following composition (% given by weight): SiO2 55,0-60,0 %, Al2O3 4,0-7,0 %, B2O3 8,0-11,0 %, ZrO2 0,0-4,0 %, Na2O 9,5-13,5 %, K2O 0,0-4,0 %, CaO 1,0-5,0 %, MgO 0,0-2,0 %, Fe2O3 < 0,2 %, ZnO 2,0-5,0 %, BaO 3,0-6,0 %, F2 < 1,0 %. Process: typically produced by flame attenuation and rotary process. (Additional individual elements may be present at low levels; the process list does not preclude innovation).]",5,-4.0002693060912256,-9.148635139004613,"Trade names, codes & biological materials"
"silanamine, 1,1,1-trimethyl-N-(trimethylsilyl)-, hydrolysis products with silica; pyrogenic, synthetic amorphous, nano, surface treated silicon dioxide",1,-0.11066497602835956,2.9017343621092793,Reaction masses
"ethylenediammonium O,O-bis(octyl) phosphorodithioate, mixed isomers",1,0.4300833072386616,3.184072504504299,Reaction masses
butyl (dialkyloxy(dibutoxyphosphoryloxy))titanium (trialkyloxy)titanium phosphate,1,0.475262957426154,3.2364635567503925,Reaction masses
"reaction mass of 2-chloroethyl chloropropyl 2-chloroethylphosphonate, reaction mass of isomers and 2-chloroethyl chloropropyl 2-chloropropylphosphonate,; reaction mass of isomers",1,-1.9219974402464992,-2.6384806533020977,Reaction masses
"reaction mass of copper(I) O,O-diisopropyl phosphorodithioate and copper(I) O-isopropyl O-(4-methylpent-2-yl) phosphorodithioate and copper(I) O,O-bis(4-methylpent-2-yl) phosphorodithioate",4,-1.0936075572051174,-0.009994614185119257,Inorganic compounds & metal salts
"S-(tricyclo(5.2.1.02,6)deca-3-en-8(or 9)-yl O-(isopropyl or isobutyl or 2-ethylhexyl) O-(isopropyl or isobutyl or 2-ethylhexyl) phosphorodithioate",3,-3.8210047606505517,0.14258539186296404,Petroleum & coal tar fractions
reaction mass of C12-14-tert-alkylammonium diphenyl phosphorothioate and dinonyl sulphide (or disulphide),5,-3.7699221495665673,-8.584561576382542,"Trade names, codes & biological materials"
reaction mass of: hexyldioctylphosphineoxide; dihexyloctylphosphineoxide; trioctylphosphineoxide,5,-2.869164121536172,-8.088766326443578,"Trade names, codes & biological materials"
tris(isopropyl/tert-butylphenyl) phosphate,3,-3.989404094604409,0.8142075042563433,Petroleum & coal tar fractions
(η-cyclopentadienyl)(η-cumenyl)iron(1+)hexafluorophosphate(1-),5,-3.251103532699502,-7.560857047573949,"Trade names, codes & biological materials"
"vanadium(IV) oxide hydrogen phosphate hemihydrate, lithium, zinc, molybdenum, iron and chlorine-doped",5,-3.8776263121642236,-8.197573890225316,"Trade names, codes & biological materials"
"reaction mass of: thiobis(4,1-phenylene)-S,S,S',S'-tetraphenyldisulfonium bishexafluorophosphate; diphenyl(4-phenylthiophenyl)sulfonium hexafluorophosphate",3,-3.26062024870292,0.3391150038081163,Petroleum & coal tar fractions
"reaction mass of: di-(1-octane-N,N,N-trimethylammonium) octylphosphate; 1-octane-N,N,N-trimethylammonium di-octylphosphate; 1-octane-N,N,N-trimethylammonium octylphosphate",3,-4.180077445892251,1.7078918318587297,Petroleum & coal tar fractions
"O,O,O-tris(2(or 4)-C9-10-isoalkylphenyl) phosphorothioate",1,-0.494054806617654,3.3843989472228047,Reaction masses
reaction mass of: bis(isotridecylammonium)mono(di-(4-methylpent-2-yloxy)thiophosphorothionylisopropyl)phosphate; isotridecylammonium bis(di-(4-methylpent-2-yloxy)thiophosphorothionylisopropyl)phosphate,5,-3.7166642073668603,-7.871563663021947,"Trade names, codes & biological materials"
"methyl [2-(1,1-dimethylethyl)-6-methoxypyrimidin-4-yl]ethylphosphonothioate",5,-4.110019100097573,-8.070375670926,"Trade names, codes & biological materials"
"UVCB condensation product of: tetrakis-hydroxymethylphosphonium chloride, urea and distilled hydrogenated C16-18 tallow alkylamine",3,-3.764632118133462,0.7906771402197832,Petroleum & coal tar fractions
"Salts of glyphosate, with the exception of those specified elsewhere in this Annex",5,-3.4716395262755517,-7.575947036282445,"Trade names, codes & biological materials"
"reaction mass of: tetrasodium(((2-hydroxyethyl)imino)bis(methylene))bisphosphonate, N-oxide; trisodium ((tetrahydro-2-hydroxy-4H-1,4,2-oxazaphosphorin-4-yl)-methyl)phosphonate, N-oxide, P-oxide",3,-3.7179788474120263,1.1846889357405657,Petroleum & coal tar fractions
reaction mass of: potassium o-toluenephosphonate; potassium m-toluenephosphonate; potassium p-toluenephosphonate,4,-2.1933087233580713,0.28912518428144396,Inorganic compounds & metal salts
reaction mass of: dimethyl (2-(hydroxymethylcarbamoyl)ethyl)phosphonate; diethyl (2-(hydroxymethylcarbamoyl)ethyl)phosphonate; methyl ethyl (2-(hydroxymethylcarbamoyl)ethyl)phosphonate,1,-0.9372611168898708,2.2061832051115986,Reaction masses
"reaction mass of 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]diphenol and benzyl(diethylamino)diphenylphosphonium 4-[1,1,1,3,3,3-hexafluoro-2-(4-hydroxyphenyl)propan-2-yl]phenolate (1:1)",5,-3.8640650633849267,-7.63642095519724,"Trade names, codes & biological materials"
"reaction mass of 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]diphenol and benzyltriphenylphosphonium, salt with 4,4'-[2,2,2-trifluoro-1-(trifluoromethyl)ethylidene]diphenol (1:1)",5,-3.8227437857665185,-7.738259067074681,"Trade names, codes & biological materials"
ammonium polysulphides,5,-3.9202450636901025,-7.984177817837621,"Trade names, codes & biological materials"
oleum ... % SO3,5,-3.550483596710122,-7.922168483273412,"Trade names, codes & biological materials"
"p-toluenesulphonic acid, containing more than 5 % H2SO4",5,-3.572815311340249,-7.945836295620824,"Trade names, codes & biological materials"
"pentasodium 5-anilino-3-(4-(4-(6-chloro-4-(3-sulphonatoanilino)-1,3,5-triazin-2-ylamino)-2,5-dimethylphenylazo)-2,5-disulphonatophenylazo)-4-hydroxynaphthalene-2,7-disulphonate",1,-2.0454191092528466,2.339773426516628,Reaction masses
"tetrasodium 5-(4,6-dichloro-5-cyanopyrimidin-2-ylamino)-4-hydroxy-2,3-azodinaphthalene-1,2,5,7-disulphonate",6,2.323664772125327,1.1419936518507952,"Polymers, fatty acids & surfactants"
"tetrasodium 2-(6-chloro-4-(4-(2,5-dimethyl-4-(2,5-disulphonatophenylazo)phenylazo)-3-ureidoanilino)-1,3,5-triazin-2-ylamino)benzene-1,4-disulphonate",4,-2.0184129599608545,0.24677574144182146,Inorganic compounds & metal salts
"reaction mass of disodium 6-(2,4-dihydroxyphenylazo)-3-(4-(4-(2,4-dihydroxyphenylazo)anilino)-3-sulphonatophenylazo)-4-hydroxynaphthalene-2-sulphonate and disodium 6-(2,4-diaminophenylazo)-3-(4-(4-(2,4-diaminophenylazo)anilino)-3-sulphonatophenylazo)-4-hydroxynaphthalene-2-sulphonate and trisodium 6-(2,4-dihydroxyphenylazo)-3-(4-(4-(7-(2,4-dihydroxyphenylazo)-1-hydroxy-3-sulphonato-2-naphthylazo)anilino)-3-sulphonatophenylazo)-4-hydroxynaphthalene-2-sulphonate",3,-5.511381519225991,0.2603702645140642,Petroleum & coal tar fractions
"calcium 2,5-dichloro-4-(4-((5-chloro-4-methyl-2-sulphonatophenyl)azo)-5-hydroxy-3-methylpyrazol-1-yl)benzenesulphonate",3,-5.360260856536782,0.3566031257945055,Petroleum & coal tar fractions
"tetrasodium 5-benzamido-3-(5-(4-fluoro-6-(1-sulphonato-2-naphthylamino)-1,3,5-triazin-2-ylamino)-2-sulphonatophenylazo)-4-hydroxynaphthalene-2,7- disulphonate",3,-5.400315177825845,0.4541449944811815,Petroleum & coal tar fractions
dilithium 6-acetamido-4-hydroxy-3-(4-((2-sulphonatooxy)ethylsulphonyl)phenylazo)naphthalene-2-sulphonate,5,-4.86008633413688,-7.09578727676096,"Trade names, codes & biological materials"
"disodium S,S-hexane-1,6-diyldi(thiosulphate) dihydrate",3,-4.391898048309243,0.1333834479886049,Petroleum & coal tar fractions
"sodium 3,5-dichloro-2-(5-cyano-2,6-bis(3-hydroxypropylamino)-4-methylpyridin-3-ylazo)benzenesulphonate",3,-5.4277266387023095,0.4045224587756151,Petroleum & coal tar fractions
calcium octadecylxylenesulphonate,3,-5.259972465423501,0.40221027539548815,Petroleum & coal tar fractions
"potassium sodium 5-(4-chloro-6-(N-(4-(4-chloro-6-(5-hydroxy-2,7-disulphonato-6-(2-sulphonatophenylazo)-4-naphthylamino)-1,3,5-triazin-2-ylamino) phenyl-N-methyl)amino)-1,3,5-triazin-2-ylamino)-4-hydroxy-3-(2-sulphonatophenylazo)naphthalene-2,7-disulphonat",1,-4.912969482330239,0.5046885113554949,Reaction masses
(C16 or C18-n-alkyl)(C16 or C18-n-alkyl)ammonium 2-((C16 or C18-n-alkyl)(C16 or C18-n-alkyl)carbamoyl)benzenesulphonate,3,-4.61305846014396,0.14239936576662005,Petroleum & coal tar fractions
"sodium 4-(2,4,4-trimethylpentylcarbonyloxy)benzenesulfonate",1,-3.359680068878091,0.5223957400160784,Reaction masses
"tetrasodium 4-amino-3,6-bis(5-(6-chloro-4-(2-hydroxyethylamino)-1,3,5-triazin-2-ylamino)-2-sulfonatophenylazo)-5-hydroxynaphthalene-2,7-sulfonate (containing > 35 % sodium chloride and sodium acetate)",3,-5.014767063049233,-0.0508472521466261,Petroleum & coal tar fractions
"thionyl chloride, reaction products with 1,3,4-thiadiazol-2,5-dithiol, tert-nonanethiol and C12-14-tert-alkylamine",3,-3.057814491180337,1.6788264612990373,Petroleum & coal tar fractions
hexahydrocyclopenta[c]pyrrole-1-(1H)-ammonium N-ethoxycarbonyl-N-(p-tolylsulfonyl)azanide,3,-4.5504540328063134,-0.06602602197351513,Petroleum & coal tar fractions
"reaction mass of esters of 5,5',6,6',7,7'-hexahydroxy-3,3,3',3'-tetramethyl-1,1'-spirobiindan and 2-diazo-1,2-dihydro-1-oxo-5-sulfonaphthalene",3,-5.342246425537026,0.3279248576003069,Petroleum & coal tar fractions
"C12-14-tert-alkyl ammonium 1-amino-9,10-dihydro-9,10-dioxo-4-(2,4,6-trimethylanilino)-anthracen-2-sulfonate",3,-2.1105002287902,-1.363897552029515,Petroleum & coal tar fractions
"reaction mass of: 4,7-bis(mercaptomethyl)-3,6,9-trithia-1,11-undecanedithiol; 4,8-bis(mercaptomethyl)-3,6,9-trithia-1,11-undecanedithiol; 5,7-bis(mercaptomethyl)-3,6,9-trithia-1,11-undecanedithiol",3,-5.442476642517007,1.2341252665358537,Petroleum & coal tar fractions
"reaction mass of: reaction product of 4,4'-methylenebis[2-(4-hydroxybenzyl)-3,6-dimethylphenol] and 6-diazo-5,6-dihydro-5-oxo-naphthalenesulfonate (1:2); Reaction product of 4,4'-methylenebis[2-(4-hydroxybenzyl)-3,6-dimethylphenol] and 6-diazo-5,6-dihydro-5-oxo-naphthalenesulfonate (1:3)",5,-4.532645595458901,-7.069782485501195,"Trade names, codes & biological materials"
hydrochloric acid ... %,3,-4.476947677520669,0.4586834709483141,Petroleum & coal tar fractions
